YEAR,Actual_GW,Pred_GW
2002,0.0,0.05513798
2002,0.0,0.0035815986
2002,0.0,0.0
2002,0.0,0.0
2002,0.0,9.4137e-08
2002,0.0,1.2066151e-07
2002,0.0,2.4147534e-08
2002,0.0,0.0
2002,0.0,0.0
2002,0.0,0.16004232
2002,0.0,0.0
2002,0.0,0.12869002
2002,0.0,0.8586338
2002,10.50516,9.861979
2002,58.08752,51.806232
2002,0.0,1.9122703
2002,0.0,0.42027026
2002,0.0,1.8777907
2002,0.0,1.3768054
2002,0.0,4.540593
2002,5.712233,15.938031
2002,0.0,10.751732
2002,0.0,3.1289735
2002,0.0,16.65664
2002,0.0,1.865609
2002,0.0,1.2570269
2002,0.0,3.289168
2002,0.0,0.7178154
2002,0.0,0.9244228
2002,8.883628,6.978991
2002,57.5612,51.02796
2002,71.416016,57.4668
2002,24.21612,23.002506
2002,11.241883,9.455244
2002,0.0,0.49571812
2002,0.0,1.5498908
2002,7.44732,14.610929
2002,72.04635,67.99786
2002,0.0,1.0850778
2002,0.0,0.9529216
2002,7.0354,13.161398
2002,6.9672894,8.6053915
2002,0.0,6.1056027
2002,0.0,18.187574
2002,0.0,3.1846654
2002,0.0,1.161399
2002,3.4972897,5.1864924
2002,3.5762453,7.347854
2002,5.376542,12.038131
2002,58.638157,52.256283
2002,94.6622,95.64282
2002,20.600376,21.914108
2002,0.0,0.02403564
2002,0.0,0.2562731
2002,0.0,2.693058
2002,0.0,1.6292187
2002,0.0,2.7863073
2002,0.0,1.0292209
2002,0.84810764,0.7794613
2002,0.0,0.36047724
2002,0.0,0.4675029
2002,0.0,1.7988843
2002,0.0,2.7336905
2002,0.0,7.0370207
2002,0.0,3.5085347
2002,0.0,1.0323187
2002,0.0,0.9270098
2002,0.0,3.116617
2002,0.0,0.6399103
2002,0.0,0.34328446
2002,0.0,0.6915151
2002,0.0,0.6902864
2002,0.0,0.3616479
2002,0.0,2.382141
2002,0.0,1.9635627
2002,0.0,2.5774498
2002,19.11694,2.5417457
2002,41.731964,0.06521799
2002,13.449174,0.44005564
2002,24.824293,0.27030227
2002,77.02984,1.2936419
2002,36.498825,24.25963
2002,17.980911,28.949608
2002,0.0,46.486225
2002,0.0,122.32839
2002,0.0,49.425205
2002,0.0,80.874344
2002,0.0,43.96001
2002,0.0,14.054662
2002,0.0,12.480234
2002,1.4889646,5.509134
2002,0.0,1.0126947
2002,0.0,0.46218625
2002,0.0,0.5842426
2002,0.0,0.13223588
2002,0.0,1.5448891
2002,0.0,0.12893172
2002,0.0,0.15069999
2002,0.0,0.14478368
2002,0.0,0.05007977
2002,0.0,0.08055079
2002,0.0,1.601879
2002,0.0,0.18408473
2002,0.0,0.32272458
2002,0.0,0.7957232
2002,0.0,1.162632
2002,0.0,3.3699067
2002,0.0,7.6974707
2002,0.0,3.3206387
2002,0.0,1.5554619
2002,0.0,0.5196749
2002,1.2397696,1.1549245
2002,0.3909565,0.5617162
2002,0.0,0.25098434
2002,1.0232072,3.5000217
2002,0.0,4.821413
2002,0.0,1.2324748
2002,0.0,4.044863
2002,0.0,3.4830446
2002,16.612299,21.601852
2002,0.0,0.12259222
2002,0.0,0.0380488
2002,0.0,0.08838435
2002,6.5611978,6.6402173
2002,0.0,0.10877052
2002,4.1195736,3.7690413
2002,5.513422,5.126649
2002,0.0,0.79603773
2002,0.0,3.26932
2002,0.0,0.40159643
2002,0.0,0.009369257
2002,0.0,0.00016675139
2002,0.0,3.7060354e-06
2002,0.0,0.0053768377
2002,0.0,0.058226548
2002,0.0,0.018381294
2002,0.0,0.0
2002,26.944666,35.53077
2002,0.0,0.5337876
2002,3.2328153,3.7547512
2002,19.382761,18.03693
2002,24.629614,22.86918
2002,0.0,1.7074124
2002,0.0,0.81797296
2002,0.0,0.5916939
2002,11.578033,10.945977
2002,6.9440413,9.746637
2002,0.0,16.760782
2002,3.3374336,13.585176
2002,16.861532,15.222201
2002,0.0,6.6729865
2002,0.0,5.773884
2002,0.0,4.6357474
2002,0.0,2.3652177
2002,22.696857,19.887789
2002,30.53063,33.174934
2002,8.854491,9.7206745
2002,12.747235,13.25435
2002,0.54252,2.4139702
2002,12.33,11.174674
2002,0.0,0.5936139
2002,9.027977,44.458862
2002,6.329516,6.350069
2002,2.106922,17.242897
2002,15.856916,14.458884
2002,0.0,2.5921235
2002,0.0,0.886982
2002,10.6038,9.844758
2002,0.0,4.432789
2002,5.86908,9.460676
2002,2.8785927,9.351725
2002,2.0378778,11.314918
2002,8.954569,14.265889
2002,2.0405264,3.1064684
2002,9.339471,10.026583
2002,27.501915,27.655418
2002,159.70209,148.65157
2002,69.28611,60.434128
2002,0.08157263,1.3008296
2002,0.0,1.340747
2002,1.8295645,5.7577395
2002,0.0,0.12493171
2002,0.0,2.1274006
2002,0.0,0.68454236
2002,0.0,0.22811063
2002,0.0,0.56071836
2002,0.34594882,2.0452623
2002,0.0,11.846161
2002,0.0,27.97062
2002,0.0,12.553374
2002,0.0,3.5970073
2002,0.0,7.3241687
2002,17.130106,6.4127407
2002,18.956812,2.0517468
2002,0.0,1.7035615
2002,0.0,0.8461471
2002,0.0,1.5684477
2002,0.0,0.4636869
2002,0.0,0.57710326
2002,0.0,0.42843616
2002,0.0,5.2609644
2002,0.0,1.8417635
2002,0.0,2.3881998
2002,0.0,4.1181607
2002,0.0,8.916737
2002,0.0,0.65722626
2002,0.0,0.86032766
2002,0.0,0.0030988406
2002,0.8781764,0.23327081
2002,0.0,100.3511
2002,0.0,79.91533
2002,0.0,74.39832
2002,0.0,31.47273
2002,0.0,47.904266
2002,0.0,59.949974
2002,0.0,35.73504
2002,0.8885595,18.39236
2002,0.0,13.26611
2002,0.0,21.166706
2002,17.295126,14.911743
2002,27.347233,20.64159
2002,0.0,0.39214453
2002,0.0,2.0185056
2002,0.0,0.6271261
2002,0.40756345,0.27849638
2002,0.0,0.34933907
2002,0.0,0.58482397
2002,6.895849,6.2272983
2002,0.0,2.2956245
2002,0.0,0.47553772
2002,0.0,0.8976565
2002,0.0,0.47819164
2002,0.0,0.3104268
2002,0.0,0.8600798
2002,0.45426935,2.0135715
2002,0.0,1.5497963
2002,0.0,0.48926842
2002,0.0,2.1116202
2002,25.715796,19.628738
2002,0.0,0.002310035
2002,0.0,0.00051129784
2002,0.0,0.38414901
2002,0.0,0.9958868
2002,7.203256,9.747815
2002,0.0,4.044265
2002,0.0,0.0
2002,0.76682264,2.4531302
2002,8.0580635,6.4409146
2002,0.0,0.0033868267
2002,0.8031515,0.77694774
2002,0.0,0.023445468
2002,0.0,0.00052412174
2002,0.0,0.0071619744
2002,0.0,4.2788143
2002,1.0455778,1.0314559
2002,0.0,1.2914358
2002,0.0,0.0017458404
2002,0.0,0.0
2002,0.0,1.236139
2002,0.0,0.00014496187
2002,0.0,4.5623083e-06
2002,0.0,2.532851e-08
2002,0.0,1.4045419e-07
2002,0.0,0.0012985413
2002,0.0,0.04527576
2002,12.97116,11.712372
2002,0.0,1.8378652
2002,0.0,3.0275161
2002,56.565693,49.275208
2002,0.0,1.1365181
2002,0.0,0.6621223
2002,43.29809,42.69945
2002,0.0,2.6665442
2002,16.24929,23.795195
2002,31.715015,35.60777
2002,21.616125,28.28524
2002,43.61862,43.06573
2002,9.84166,13.920942
2002,0.0,6.841541
2002,0.0,8.576057
2002,12.47502,15.033785
2002,52.70874,48.106586
2002,15.33852,17.588594
2002,0.0,6.077693
2002,0.0,3.4711616
2002,0.0,1.0390991
2002,0.0,1.4440186
2002,20.994764,19.943419
2002,0.0,0.43512583
2002,0.0,0.5573655
2002,79.20959,73.90695
2002,0.8987352,5.877985
2002,0.0,1.1669792
2002,0.0,1.5965887
2002,0.0,0.42125535
2002,2.8644412,3.3694756
2002,3.5386634,20.622602
2002,25.114485,27.831697
2002,8.308182,27.42267
2002,0.0,25.88547
2002,0.0,4.4380627
2002,40.640884,38.544647
2002,15.752757,57.002792
2002,25.005241,29.813328
2002,0.0,10.515827
2002,25.837322,23.201063
2002,1.8366327,1.6336007
2002,0.0,0.035584524
2002,0.0,0.0
2002,0.0,0.68301404
2002,0.0,0.2939056
2002,0.0,0.20838577
2002,0.0,6.826258
2002,0.0,11.835697
2002,0.0,9.295155
2002,0.0,14.446772
2002,0.0,28.847801
2002,0.0,9.361826
2002,0.0,5.0063276
2002,0.0,4.417016
2002,0.0,4.8969445
2002,0.0,4.5598974
2002,0.0,2.3304074
2002,1.7004412,2.2713902
2002,0.0,2.8453612
2002,1.0669192,0.705195
2002,0.0,0.40172485
2002,0.8692463,2.5288544
2002,0.0,1.00058
2002,0.0,5.115098
2002,0.0,10.751058
2002,0.0,8.2717285
2002,0.0,6.837452
2002,0.0,0.2525815
2002,0.0,6.408751
2002,0.0,0.00022930214
2002,17.013422,0.025028419
2002,0.0,27.312614
2002,0.0,92.388306
2002,0.0,46.14459
2002,0.0,60.207806
2002,0.0,50.39613
2002,0.0,58.792816
2002,0.0,16.803963
2002,0.0,14.534577
2002,0.0,11.856546
2002,0.0,13.137281
2002,0.0,1.2722948
2002,19.366322,17.529337
2002,1.7968712,1.9736543
2002,0.0,2.0894516
2002,0.0,0.8219011
2002,0.0,0.2969632
2002,0.0,0.06617667
2002,0.0,0.009712491
2002,0.0,0.09423617
2002,3.041575,2.4275033
2002,17.977915,16.51295
2002,0.0,0.80725044
2002,0.0,0.27801996
2002,0.0,0.06781917
2002,0.0,0.18680748
2002,0.0,0.080008075
2002,0.0,0.08106609
2002,0.0,0.3062574
2002,0.0,0.13645111
2002,0.0,1.7674943
2002,0.0,0.0101262275
2002,0.0,0.030469814
2002,0.0,0.3288259
2002,0.0,0.52873456
2002,0.0,8.163663
2002,0.0,0.577475
2002,0.0,0.35535002
2002,0.0,0.24675584
2002,0.0,0.0022514765
2002,0.087030575,0.08527894
2002,0.0,0.046205286
2002,0.06903417,0.07587986
2002,0.0,0.0040773433
2002,0.0,0.0015548152
2002,0.0,4.1279736
2002,0.0,1.2526407
2002,0.0,0.76895803
2002,0.0,0.1436577
2002,0.0,0.3154496
2002,0.0,1.0932407
2002,0.0,0.02106966
2002,0.0,0.16383894
2002,0.0,0.0
2002,0.0,0.0028477325
2002,0.0,0.0
2002,10.632654,13.87754
2002,8.058426,9.638456
2002,0.0,1.1778548
2002,20.286798,19.069315
2002,0.7218024,2.4872415
2002,20.579477,23.37371
2002,24.355453,25.128855
2002,60.143272,55.09946
2002,88.53797,84.979324
2002,62.08126,83.2677
2002,127.880226,109.58403
2002,79.728,81.760414
2002,65.69886,65.64602
2002,0.0,6.1804585
2002,0.48585767,5.496029
2002,5.867535,8.073109
2002,22.433533,21.217596
2002,0.0,1.5904471
2002,0.0,0.31548947
2002,0.0,0.97591996
2002,0.0,1.1642027
2002,0.0,0.62236327
2002,0.0,0.2711048
2002,5.105643,7.680902
2002,35.85158,33.75754
2002,45.59918,39.254364
2002,2.8605602,3.72913
2002,0.0,1.1961472
2002,0.0,0.7736489
2002,0.0,1.3656814
2002,0.0,1.7776587
2002,0.0,1.1084781
2002,0.0,3.782662
2002,0.0,8.4510975
2002,0.0,8.811597
2002,46.486202,38.851387
2002,0.0,7.5084286
2002,0.0,12.497071
2002,0.0,1.74861
2002,10.641146,12.5521145
2002,0.0,0.0008809916
2002,0.0,0.0045401203
2002,0.0,0.003659194
2002,0.0,0.078437336
2002,0.0,0.26192784
2002,0.0,0.4896648
2002,0.0,6.277947
2002,0.0,11.333542
2002,0.0,8.62703
2002,0.0,10.9668455
2002,0.0,7.763704
2002,0.0,10.513808
2002,0.0,4.398153
2002,0.0,8.363849
2002,0.3240262,9.590858
2002,1.0611676,3.2581015
2002,0.0,1.2475584
2002,0.59922445,2.508729
2002,0.0,9.963348
2002,0.0,1.5563174
2002,0.0,1.9726597
2002,0.0,0.58213884
2002,1.3541957,0.7920215
2002,0.0,5.544327
2002,0.0,12.603346
2002,0.0,16.249598
2002,0.0,8.675348
2002,0.0,2.7037604
2002,0.0,0.6029874
2002,0.15910703,1.2601986
2002,0.0,0.0033038154
2002,51.79083,0.18058284
2002,5.872021,59.049232
2002,0.0,66.63327
2002,0.0,26.064846
2002,0.0,29.291876
2002,0.0,67.24194
2002,0.8340405,22.824165
2002,0.0,25.011738
2002,0.0,22.740442
2002,0.0,17.0018
2002,0.0,17.126436
2002,0.0,3.865533
2002,0.0,3.0959826
2002,0.0,7.1402483
2002,0.0,1.0748075
2002,0.20365609,0.8020534
2002,0.0,0.058422677
2002,0.0,0.10607193
2002,0.0,1.5801133
2002,0.0,0.10038111
2002,0.0,0.40444067
2002,9.920365,9.520774
2002,10.644915,7.9494114
2002,3.060086,3.3407793
2002,0.0,0.099470966
2002,0.0,0.22455418
2002,0.0,0.11835738
2002,0.0,0.46542686
2002,0.0,1.3363371
2002,0.0,0.33282515
2002,0.0,0.34244478
2002,0.0,0.11887558
2002,0.0,0.6396645
2002,0.0,0.057754934
2002,0.0,0.18975076
2002,0.0,1.0496804
2002,0.0,0.20892046
2002,0.0,0.03528272
2002,0.0,0.03591185
2002,0.0,0.02572399
2002,0.0,2.3714259
2002,0.0,0.0028211675
2002,0.0,0.0043755537
2002,0.43195927,0.32901487
2002,0.0,0.08170196
2002,0.0,0.049209446
2002,0.0,0.92920166
2002,0.0,0.030111875
2002,0.0,0.46079525
2002,0.0,0.011044014
2002,0.0,0.9567746
2002,0.0,0.020702796
2002,0.0,5.16756e-08
2002,0.0,2.882084e-08
2002,0.0,1.9460525e-07
2002,0.0,0.06287998
2002,23.548204,20.199112
2002,20.343384,28.50919
2002,8.891116,9.755261
2002,8.000002,9.225936
2002,40.878025,39.817795
2002,20.486393,27.98673
2002,52.86785,66.248726
2002,105.18555,88.56842
2002,31.096676,39.190662
2002,98.782135,94.505424
2002,151.93555,155.24269
2002,15.452739,23.651978
2002,9.140315,18.345922
2002,0.0,1.6460291
2002,5.03064,20.310764
2002,34.70188,33.585823
2002,0.0,7.4134426
2002,11.864917,13.655616
2002,0.0,4.456549
2002,0.0,1.5275253
2002,0.0,9.781013
2002,0.0,9.929989
2002,7.1866827,12.869812
2002,8.977453,12.593784
2002,17.5086,18.91001
2002,0.0,6.5713034
2002,7.081368,51.1184
2002,0.0,1.4551411
2002,0.0,3.057999
2002,0.0,8.016271
2002,0.0,2.7381356
2002,3.5122695,9.936256
2002,19.67868,20.58969
2002,37.22777,31.996407
2002,3.4524,8.297822
2002,0.0,3.445818
2002,15.396682,16.055489
2002,9.039919,10.662673
2002,0.0,5.361967
2002,0.0,0.0
2002,0.0,0.13466406
2002,0.0,5.3762193e-05
2002,0.0,2.6881096e-05
2002,0.0,0.60100025
2002,0.0,0.06639462
2002,0.36325806,0.5501666
2002,3.5424857,5.5238533
2002,0.0,11.899389
2002,0.0,5.3016376
2002,1.1287185,9.1223345
2002,1.4417711,12.100068
2002,5.325934,16.27422
2002,0.0,21.19634
2002,0.0,27.155212
2002,0.0,23.751093
2002,0.0,31.520807
2002,0.0,26.702692
2002,0.0,2.0244489
2002,0.0,1.554849
2002,0.0,7.5827327
2002,0.0,2.7510674
2002,0.0,2.1022892
2002,0.0,1.2966856
2002,0.0,4.122203
2002,0.0,10.598719
2002,0.0,12.954258
2002,0.0,8.510271
2002,0.0,17.561283
2002,0.0,13.170066
2002,0.0,4.3374
2002,0.0,0.09882762
2002,0.0,0.0033038154
2002,120.097565,0.0032441241
2002,9.76536,33.937115
2002,0.0,12.728796
2002,1.2917457,16.025093
2002,0.0,8.792145
2002,0.0,0.6388302
2002,0.0,5.362079
2002,0.0,13.158282
2002,0.0,8.824011
2002,0.0,3.1309643
2002,0.0,3.5285378
2002,10.591697,11.407045
2002,0.0,4.1322727
2002,3.054955,3.991704
2002,2.7500148,2.5986052
2002,0.0,3.932231e-06
2002,0.0,0.17461602
2002,0.0,0.57771367
2002,0.0,0.5209466
2002,0.0,0.3865777
2002,0.0,0.15108421
2002,0.0,0.067708075
2002,0.0,0.2582165
2002,3.335708,4.9273105
2002,5.4359145,4.6487975
2002,0.0,0.31018072
2002,1.2646223,1.8731961
2002,0.0,1.5725365
2002,0.0,0.68989044
2002,0.0,0.05264575
2002,0.0,0.01700405
2002,0.0,0.19895318
2002,0.0,2.3348186
2002,0.0,0.0034346655
2002,0.0,0.36404356
2002,0.0,0.8217009
2002,0.0,0.35377917
2002,0.0,0.07816519
2002,0.0,0.027889332
2002,0.0,0.5502599
2002,0.0,0.12456605
2002,0.0,0.21269211
2002,0.0,0.14179915
2002,0.0,1.0507201
2002,0.0,0.26567888
2002,0.0,0.28028154
2002,0.0,0.07108059
2002,0.0,0.43756652
2002,0.0,0.3804774
2002,0.0,0.7801128
2002,0.0,0.00730116
2002,0.0,0.0
2002,0.0,2.0603035e-07
2002,0.0,0.011696947
2002,0.0,0.0037483727
2002,0.0,0.028554572
2002,21.032843,22.469995
2002,17.471722,33.876892
2002,45.09838,44.16317
2002,5.256526,5.455051
2002,2.3758326,6.8859825
2002,34.105675,37.116558
2002,48.332844,48.273006
2002,49.40991,53.574482
2002,50.83486,55.699203
2002,24.792362,24.844507
2002,74.254684,77.93359
2002,45.827045,50.334866
2002,62.98044,73.61873
2002,36.284393,33.814995
2002,0.0,1.4043959
2002,6.9048,6.657699
2002,0.0,2.3875005
2002,4.8385973,10.723282
2002,35.758217,31.342432
2002,0.0,8.183884
2002,0.0,13.980128
2002,0.0,26.197575
2002,2.245828,9.247336
2002,0.0,12.074627
2002,0.78912,8.574858
2002,0.0,2.6003642
2002,0.0,2.1621292
2002,0.0,2.6680138
2002,0.0,3.092939
2002,7.0149493,7.2594647
2002,0.0,2.5802844
2002,24.105518,32.98533
2002,11.852226,12.57405
2002,25.988577,24.534214
2002,0.0,6.355251
2002,0.0,1.2253623
2002,2.238381,5.223957
2002,0.0,3.2954478
2002,0.0,0.5884853
2002,0.0,0.092311434
2002,0.0,0.10419138
2002,0.0,0.0013231675
2002,0.0,0.010352855
2002,0.0,0.52792776
2002,0.0,0.1542269
2002,0.0,0.055693153
2002,0.0,0.54700524
2002,1.7850502,5.0365367
2002,0.68110883,11.370752
2002,0.0,5.247402
2002,0.0,11.934928
2002,5.4002852,14.134806
2002,0.0,18.391033
2002,0.0,37.81777
2002,0.0,24.600475
2002,0.0,36.377205
2002,1.8253717,35.491676
2002,0.0,12.22128
2002,0.0,0.023009483
2002,0.0,3.3798947
2002,0.0,3.169717
2002,0.0,11.30717
2002,0.0,2.7020516
2002,0.0,9.919387
2002,0.0,9.490816
2002,0.0,21.64604
2002,0.0,20.751177
2002,0.0,20.634682
2002,0.0,17.77237
2002,0.0,22.506744
2002,0.0,0.20760594
2002,0.0,0.013697845
2002,0.0,0.014471851
2002,97.14009,0.0987348
2002,55.44148,4.8024
2002,0.0,15.008681
2002,0.0,38.31048
2002,1.7505559,6.3712173
2002,0.0,2.737563
2002,0.003057422,0.48679766
2002,0.0,8.939654
2002,9.2437525,2.157345
2002,11.652743,23.397375
2002,0.0,25.61793
2002,4.359097,5.8284955
2002,10.820637,12.804506
2002,1.5674585,2.9826016
2002,0.0,0.17021362
2002,0.0,0.05041159
2002,1.5948088,2.1698236
2002,0.0,1.0461253
2002,10.061871,9.978472
2002,9.985297,15.766007
2002,3.1673982,3.8675387
2002,0.0,0.028983483
2002,0.0,0.7392339
2002,0.0,0.67551893
2002,3.4509668,3.1058939
2002,0.0,0.32224065
2002,0.0,0.5082651
2002,0.0,0.28393716
2002,0.0,0.045445554
2002,0.0,0.03334392
2002,0.0,0.039862864
2002,0.0,0.033833127
2002,0.0,0.012447828
2002,3.1167543,3.4485283
2002,0.0,0.7649771
2002,0.0,0.035342712
2002,0.0,1.4396485e-07
2002,0.0,0.1085441
2002,0.0,0.13250333
2002,0.0,0.074978426
2002,0.0,0.38370904
2002,4.6226707,4.2780623
2002,0.0,0.32154217
2002,0.0,0.30800402
2002,0.0,0.8587719
2002,0.0,1.3639926
2002,0.0,0.08737542
2002,0.0,0.02286085
2002,0.0,0.23443718
2002,0.0,0.0
2002,0.0,9.469024e-08
2002,0.0,0.013892108
2002,0.0,3.4451098e-08
2002,0.0,0.0
2002,0.0,5.1423054e-08
2002,0.0,2.9674888e-08
2002,25.460978,26.660389
2002,38.677845,36.971188
2002,6.15064,7.166988
2002,69.606834,70.85918
2002,123.503494,98.02049
2002,43.63274,47.585674
2002,44.115875,46.01552
2002,111.04391,110.206635
2002,27.761997,31.71437
2002,7.7517457,12.723934
2002,69.33733,70.202774
2002,123.76498,109.423355
2002,17.49814,22.491817
2002,0.0,16.122797
2002,0.0,11.313669
2002,33.81636,32.19185
2002,3.824708,17.23614
2002,22.525633,34.73667
2002,19.66564,20.05167
2002,0.0,4.451073
2002,0.0,11.078591
2002,0.0,12.101159
2002,10.06128,22.358751
2002,5.958566,31.43202
2002,0.0,70.54341
2002,0.0,9.2113495
2002,0.0,4.541864
2002,21.35556,18.85147
2002,33.51615,38.14782
2002,33.65898,35.786354
2002,4.334743,12.735892
2002,7.817526,10.850328
2002,0.0,6.632508
2002,9.22284,15.150502
2002,0.0,1.8816382
2002,0.0,1.4247944
2002,0.0,0.35891566
2002,0.0,0.315177
2002,0.0,1.5721352
2002,0.0,0.61119676
2002,0.0,0.07331837
2002,2.5594862,3.3230815
2002,0.0,0.0319437
2002,0.6615837,0.5437308
2002,0.0,0.03803657
2002,0.39539126,0.41629332
2002,0.61027354,0.86901236
2002,57.5237,5.034244
2002,11.351814,8.981447
