ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
241.8,0.0,0.074296944,7.1712093,0.0,0.2508847,423.86002,0.14694291,241.8,7.13435,2013
288.5,0.0,0.07516266,7.1712093,0.0,0.2700875,412.6,0.17516871,288.5,7.13435,2013
255.3,0.0,0.08161654,7.1712093,0.0,0.2909669,406.18,0.20272747,255.3,7.13435,2013
271.4,0.0,0.09312209,7.1712093,0.0,0.31742653,412.17,0.22777759,271.4,7.13435,2013
311.7,0.0,0.106379,7.1712093,0.0,0.3513863,422.12,0.24853562,311.7,7.13435,2013
326.0,0.0,0.11678277,7.1712093,0.0,0.3909735,442.55,0.2635539,326.0,7.13435,2013
340.0,0.0,0.12050947,7.1712093,0.0,0.4307434,459.58,0.271963,340.0,7.13435,2013
336.2,0.0,0.11602358,7.1712093,0.0,0.46402416,461.31,0.27361757,336.2,7.13435,2013
301.1,0.0,0.10428122,7.1712093,0.0,0.48606998,481.19,0.26910365,301.1,7.13435,2013
386.8,0.0,0.0878279,7.530508,0.0,0.4960172,504.03,0.25960276,386.8,7.13435,2013
339.8,0.0,0.06955744,7.530508,0.0,0.4965254,556.63,0.24664673,339.8,7.13435,2013
368.4,0.0,0.051859275,7.530508,0.0,0.49148044,601.8,0.2318251,368.4,7.13435,2013
373.1,0.0,0.036379173,7.530508,0.0,0.4835499,572.58,0.21651489,373.1,7.13435,2013
339.3,0.0,0.024041373,7.530508,0.0,0.47324535,552.57,0.20169024,339.3,7.13435,2013
390.7,0.0,0.015248449,7.530508,0.0,0.45978233,559.18,0.18784186,390.7,7.13435,2013
384.7,0.0,0.010012641,7.530508,0.0,0.44254935,554.4,0.17500597,384.7,7.13435,2013
384.3,0.0,0.008085513,7.530508,1.0819067,0.42181513,537.81,0.16287844,384.3,7.13435,2013
407.2,0.0,0.00904032,7.530508,0.098147124,0.39808017,547.3,0.15097606,407.2,7.13435,2013
322.1,0.0,0.01224861,7.530508,0.0,0.37095827,588.48,0.13880509,322.1,7.13435,2013
317.4,0.0,0.09355447,7.1712093,0.0,0.22559692,508.96,0.09259864,317.4,7.13435,2013
231.8,3.0,0.09325626,7.1712093,0.0,0.25195405,445.45,0.11865223,0.0,7.13435,2013
259.1,0.0,0.08970494,7.1712093,0.0,0.2755275,432.42,0.14796819,259.1,7.13435,2013
269.8,0.0,0.08707206,7.1712093,0.0,0.29527068,430.52,0.17948511,269.8,7.13435,2013
289.7,0.0,0.08977858,7.1712093,0.0,0.31289685,449.96,0.21174698,289.7,7.13435,2013
271.2,0.0,0.100391366,7.1712093,0.0,0.33269197,437.9,0.24293533,271.2,7.13435,2013
254.0,0.0,0.11806194,7.1712093,0.791259,0.3594846,412.7,0.2710817,254.0,7.13435,2013
314.8,0.0,0.13849461,7.1712093,0.0,0.39576685,429.93,0.29433334,314.8,7.13435,2013
283.4,3.0,0.15561952,7.1712093,0.0,0.43951613,454.30002,0.31123868,0.0,7.13435,2013
286.2,0.0,0.16410485,7.1712093,0.0,0.48439214,462.46,0.32098657,286.2,7.13435,2013
276.3,0.0,0.1613377,7.1712093,0.0,0.5224495,470.26,0.323537,276.3,7.13435,2013
324.4,0.0,0.14793451,7.1712093,1.0123478,0.54788625,493.63,0.3196047,324.4,7.13435,2013
350.2,0.0,0.126867,7.530508,0.0,0.55947983,522.39,0.31049442,350.2,7.13435,2013
378.7,0.0,0.10200054,7.530508,0.0,0.56036335,567.28,0.2978291,378.7,7.13435,2013
396.2,0.0,0.07691349,7.530508,0.0,0.55544716,598.97003,0.28323743,396.2,7.13435,2013
343.6,0.0,0.054366212,7.530508,0.0,0.54848707,578.13,0.2680756,343.6,7.13435,2013
369.9,0.0,0.036116272,7.530508,0.7777401,0.54070914,579.54,0.25324062,369.9,7.13435,2013
327.9,0.0,0.023043673,7.530508,0.0,0.531454,591.06,0.23910409,327.9,7.13435,2013
315.3,0.0,0.015313294,7.530508,0.9407491,0.5196691,591.65,0.22556236,315.3,7.13435,2013
310.2,0.0,0.01259518,7.530508,0.0,0.5047625,561.74,0.21217549,310.2,7.13435,2013
340.1,0.0,0.01422746,7.530508,0.0,0.48614824,582.93,0.19835305,340.1,7.13435,2013
364.4,0.0,0.019214945,7.530508,0.0,0.4623412,622.08,0.18354432,364.4,7.13435,2013
409.9,0.0,0.026145775,7.530508,0.0,0.43101007,616.16,0.16739856,409.9,7.13435,2013
404.0,0.0,0.033118322,7.530508,0.0,0.3902217,615.84,0.14986058,404.0,7.13435,2013
368.8,0.0,0.038093947,7.530508,8.359043,0.34011897,629.12,0.13120064,368.8,7.13435,2013
278.7,0.0,0.07621909,7.1712093,12.864646,0.20482488,461.38,0.04926419,278.7,7.13435,2013
266.5,0.0,0.09195869,7.1712093,8.230403,0.22341554,472.84,0.06734214,266.5,7.13435,2013
312.1,0.0,0.102393925,7.1712093,0.0,0.24605344,515.92,0.0896187,312.1,7.13435,2013
281.5,0.0,0.10602222,7.1712093,0.0,0.2709379,505.12,0.1161356,281.5,7.13435,2013
328.8,0.0,0.103667274,7.1712093,0.0,0.29508108,456.54,0.14656879,328.8,7.13435,2013
290.6,0.0,0.09867291,7.1712093,0.0,0.31568253,446.61002,0.1801986,290.6,7.13435,2013
293.0,0.0,0.09615856,7.1712093,0.0,0.33177906,444.46,0.21574882,293.0,7.13435,2013
303.1,0.0,0.101208724,7.1712093,0.0,0.3454935,463.9,0.25159514,303.1,7.13435,2013
293.0,0.0,0.11661824,7.1712093,0.0,0.36182624,457.84,0.2858023,293.0,7.13435,2013
358.2,0.0,0.14120826,7.1712093,0.4747554,0.38639626,422.29,0.31635845,358.2,7.13435,2013
264.8,0.0,0.1697339,7.1712093,0.4923464,0.4222341,440.76,0.34144598,264.8,7.13435,2013
280.5,0.0,0.19466585,7.1712093,0.0,0.46733555,471.57,0.3597174,280.5,7.13435,2013
317.0,0.0,0.20904543,7.1712093,0.0,0.5148387,482.88,0.37051234,317.0,7.13435,2013
288.3,0.0,0.2089547,7.1712093,1.6489259,0.55597526,479.43,0.37395662,288.3,7.13435,2013
287.9,0.0,0.19444644,7.1712093,0.35684937,0.5842106,522.31,0.37091172,287.9,7.13435,2013
298.6,0.0,0.16882063,7.530508,2.3385046,0.5979988,546.43,0.36277944,298.6,7.13435,2013
293.3,0.0,0.13699092,7.530508,0.0,0.60068196,556.39,0.35120964,293.3,7.13435,2013
312.8,0.0,0.103922,7.530508,0.0,0.59778327,561.67,0.33778107,312.8,7.13435,2013
328.5,0.0,0.07370498,7.530508,0.0,0.5937973,577.19,0.32373014,328.5,7.13435,2013
368.8,0.0,0.049090877,7.530508,0.0,0.5905042,590.69,0.30978283,368.8,7.13435,2013
371.1,0.0,0.031511255,7.530508,0.0,0.5873784,613.47003,0.2961137,371.1,7.13435,2013
344.7,0.0,0.021290142,7.530508,0.0,0.583001,621.14,0.28242376,344.7,7.13435,2013
344.2,0.0,0.017978115,7.530508,0.0,0.5759905,590.36,0.2681057,344.2,7.13435,2013
395.2,0.0,0.020607501,7.530508,0.0,0.5647741,600.22,0.2524528,395.2,7.13435,2013
443.7,0.0,0.027720144,7.530508,0.0,0.5469547,628.35004,0.23486724,443.7,7.13435,2013
426.2,0.0,0.03728306,7.530508,0.0,0.5195446,631.83,0.21503402,426.2,7.13435,2013
399.5,0.0,0.046658836,7.530508,0.0,0.48022458,638.68,0.1930166,399.5,7.13435,2013
472.7,0.0,0.05310938,7.530508,0.0,0.428909,648.15,0.16928166,472.7,7.13435,2013
266.2,0.0,0.019622313,6.725032,22.886492,0.20932652,379.82,0.014816633,266.2,7.13435,2013
270.8,0.0,0.031498037,6.725032,0.0,0.22077146,416.52,0.022279318,270.8,7.13435,2013
277.4,0.0,0.0480788,7.1712093,0.0,0.23140968,419.88,0.032546863,277.4,7.13435,2013
292.0,0.0,0.067796156,7.1712093,4.946049,0.24252526,423.88,0.04627003,292.0,7.13435,2013
307.3,0.0,0.08761473,7.1712093,0.7000896,0.25587285,439.0,0.0639271,307.3,7.13435,2013
298.4,0.0,0.103851505,7.1712093,5.150764,0.27267823,455.82,0.085945085,298.4,7.13435,2013
298.3,0.0,0.11343707,7.1712093,0.0,0.29274946,493.25,0.11249034,298.3,7.13435,2013
289.6,0.0,0.1152189,7.1712093,0.0,0.3142384,499.09,0.14340085,289.6,7.13435,2013
288.2,0.0,0.11080498,7.1712093,0.0,0.33415857,464.44,0.1781107,288.2,7.13435,2013
322.1,0.0,0.10445674,7.1712093,0.0,0.34978187,456.88998,0.21566409,322.1,7.13435,2013
267.0,0.0,0.10206815,7.1712093,0.0,0.36033982,456.01,0.254561,267.0,7.13435,2013
309.1,0.0,0.10921033,7.1712093,0.0,0.36831293,454.27,0.29304427,309.1,7.13435,2013
279.4,0.0,0.12883112,7.1712093,0.0,0.37921062,447.07,0.32914135,279.4,7.13435,2013
238.6,0.0,0.15951435,7.1712093,0.0,0.39919755,435.69,0.36091393,238.6,7.13435,2013
213.2,0.0,0.1952963,7.1712093,6.525071,0.4317301,454.42,0.38671738,213.2,7.13435,2013
300.7,0.0,0.2274412,7.1712093,0.0,0.47497907,478.59,0.40544492,300.7,7.13435,2013
310.0,0.0,0.24751578,7.1712093,0.0,0.5219959,500.41,0.41669914,310.0,7.13435,2013
316.8,0.0,0.2502992,7.1712093,3.894105,0.5637553,511.71,0.42084065,316.8,7.13435,2013
283.2,0.0,0.23517919,7.1712093,7.085099,0.5934526,547.62,0.41889194,283.2,7.13435,2013
403.8,0.0,0.20566484,7.530508,0.0,0.60938895,554.54,0.41231263,403.8,7.13435,2013
349.7,0.0,0.16764355,7.530508,0.0,0.61494154,543.51,0.40269625,349.7,7.13435,2013
334.5,0.0,0.12743115,7.530508,0.0,0.6158466,538.48,0.39146176,334.5,7.13435,2013
370.1,0.0,0.090417735,7.530508,0.0,0.6168988,562.6,0.37960893,370.1,7.13435,2013
314.2,0.0,0.060304362,7.530508,0.20890984,0.62009966,592.85,0.3675859,314.2,7.13435,2013
345.0,0.0,0.039022643,7.530508,0.0,0.6248773,619.74,0.35528615,345.0,7.13435,2013
403.7,0.0,0.027014708,7.530508,0.0,0.62940305,635.42,0.34215972,403.7,7.13435,2013
402.0,0.0,0.023678618,7.530508,0.0,0.6315975,620.9,0.32740483,402.0,7.13435,2013
403.3,0.0,0.027697682,7.530508,0.0,0.6291743,621.54,0.310196,403.3,7.13435,2013
376.5,0.0,0.037094083,7.530508,0.0,0.6192794,628.46,0.28990418,376.5,7.13435,2013
535.6,0.0,0.049170833,7.530508,0.0,0.5987626,621.61,0.26627925,535.6,7.13435,2013
411.4,0.0,0.06058191,7.530508,0.0,0.5651725,635.94,0.23953919,411.4,7.13435,2013
455.8,0.0,0.068013735,7.530508,0.0,0.51795846,646.01,0.2103863,455.8,7.13435,2013
529.6,0.0,0.06920562,7.530508,0.0,0.45893455,660.79004,0.17990087,529.6,7.13435,2013
266.9,0.0,0.013847548,6.725032,12.841232,0.24410912,381.79,0.008364154,266.9,7.13435,2013
315.0,0.0,0.016339872,6.725032,0.0,0.2538401,391.62,0.013154066,315.0,7.13435,2013
305.3,0.0,0.023253344,6.725032,0.0,0.26394483,389.96,0.020074379,305.3,7.13435,2013
259.5,0.0,0.035734117,6.725032,0.0,0.27373704,412.4,0.02973993,259.5,7.13435,2013
248.7,0.0,0.053589355,7.1712093,0.0,0.28325936,409.53,0.042789012,248.7,7.13435,2013
306.9,0.0,0.074869394,7.1712093,0.0,0.29346985,414.29,0.059883356,306.9,7.13435,2013
242.1,0.0,0.09599746,7.1712093,0.0,0.30566514,433.8,0.08142376,242.1,7.13435,2013
260.0,3.0,0.112796284,7.1712093,5.8235993,0.32060224,436.11,0.1077004,0.0,7.13435,2013
268.5,0.0,0.12198921,7.1712093,0.0,0.33775914,439.88,0.13866176,268.5,7.13435,2013
312.2,0.0,0.12261542,7.1712093,0.0,0.35517728,464.85,0.17386818,312.2,7.13435,2013
349.8,0.0,0.116787106,7.1712093,6.5135746,0.36998525,469.47,0.21245132,349.8,7.13435,2013
384.2,0.0,0.1093512,7.1712093,0.3034966,0.3797156,467.12,0.25318563,384.2,7.13435,2013
329.0,0.0,0.1066675,7.1712093,0.0,0.38391808,461.51,0.29435363,329.0,7.13435,2013
296.8,0.0,0.114597805,7.1712093,0.0,0.3853696,457.99,0.33411872,296.8,7.13435,2013
304.0,0.0,0.13623697,7.1712093,0.14306192,0.38983068,448.69,0.3705708,304.0,7.13435,2013
318.9,0.0,0.1701608,7.1712093,26.79807,0.40367675,437.97,0.401981,318.9,7.13435,2013
322.8,0.0,0.21012893,7.1712093,34.401386,0.4305766,449.06,0.4270306,322.8,7.13435,2013
319.5,0.0,0.24674852,7.1712093,7.848783,0.4689508,460.32,0.44500014,319.5,7.13435,2013
355.4,0.0,0.27550548,7.1712093,20.418074,0.55150944,526.14,0.46030453,355.4,7.13435,2013
304.4,0.0,0.26021683,7.1712093,33.619583,0.5804854,551.34,0.4594934,304.4,7.13435,2013
389.1,0.0,0.22830112,7.530508,28.92045,0.5975684,547.41,0.4549076,389.1,7.13435,2013
351.3,3.0,0.18631297,7.530508,6.609725,0.6061789,537.08,0.44799465,0.0,7.13435,2013
389.5,0.0,0.1415496,7.530508,13.774591,0.61199725,541.94,0.43990016,389.5,7.13435,2013
350.1,0.0,0.10034018,7.530508,12.627372,0.6196968,573.3,0.43127036,350.1,7.13435,2013
394.6,0.0,0.067052335,7.530508,0.0,0.631064,616.57,0.42217338,394.6,7.13435,2013
322.1,0.0,0.04394556,7.530508,0.0,0.64513266,616.18,0.4121451,322.1,7.13435,2013
351.7,0.0,0.031519525,7.530508,0.0,0.6594829,612.2,0.40033853,351.7,7.13435,2013
312.4,0.0,0.02902589,7.530508,0.0,0.6713922,588.92,0.38573974,312.4,7.13435,2013
463.4,0.0,0.034815855,7.530508,0.0,0.67819965,586.98,0.36740983,463.4,7.13435,2013
490.2,0.0,0.04640422,7.530508,0.0,0.6771699,608.24,0.3447084,490.2,7.13435,2013
390.4,0.0,0.060475335,7.530508,0.0,0.6656055,602.67,0.31747904,390.4,7.13435,2013
393.4,0.0,0.07312228,7.530508,0.0,0.6412856,623.82,0.28612268,393.4,7.13435,2013
341.3,0.0,0.0807253,7.530508,0.0,0.6030628,643.98,0.25160375,341.3,7.13435,2013
490.1,3.0,0.081096835,7.530508,0.0,0.55119246,664.18,0.21531199,0.0,7.13435,2013
245.7,0.0,0.024046913,6.725032,0.0,0.301754,446.04,0.0043324986,245.7,7.13435,2013
298.2,0.0,0.02175853,6.725032,0.0,0.30265182,429.59,0.0071500014,298.2,7.13435,2013
297.8,0.0,0.019837117,6.725032,10.105309,0.30493572,414.43,0.011436706,297.8,7.13435,2013
274.9,0.0,0.020637799,6.725032,5.9252443,0.3091439,428.71,0.017737884,274.9,7.13435,2013
290.8,0.0,0.026395017,6.725032,7.7813654,0.31487966,422.06,0.026686039,290.8,7.13435,2013
260.1,0.0,0.03848788,6.725032,5.445093,0.32163838,403.69,0.038960375,260.1,7.13435,2013
377.3,0.0,0.05673979,7.1712093,8.2902775,0.32944325,414.33,0.05522013,377.3,7.13435,2013
341.8,0.0,0.07901847,7.1712093,16.485067,0.33890575,461.24,0.076093026,341.8,7.13435,2013
318.2,0.0,0.101424634,7.1712093,16.300762,0.3506629,466.21,0.10184356,318.2,7.13435,2013
320.9,0.0,0.11940639,7.1712093,10.00497,0.3646829,453.48,0.13255301,320.9,7.13435,2013
297.0,0.0,0.12938815,7.1712093,10.007198,0.37980884,402.83002,0.1678766,297.0,7.13435,2013
297.1,0.0,0.13026963,7.1712093,0.0,0.39380354,427.00998,0.20702823,297.1,7.13435,2013
296.2,0.0,0.124171354,7.1712093,6.230984,0.4039276,481.36,0.24878843,296.2,7.13435,2013
300.7,0.0,0.11601428,7.1712093,0.0,0.40810832,474.64,0.29164478,300.7,7.13435,2013
281.3,0.0,0.11222221,7.1712093,0.0,0.40633056,464.31,0.33368888,281.3,7.13435,2013
335.0,0.0,0.11874652,7.1712093,0.0,0.4016239,455.52,0.37307513,335.0,7.13435,2013
272.8,0.0,0.13887884,7.1712093,0.0,0.3997424,445.15,0.4080681,272.8,7.13435,2013
299.4,0.0,0.17152022,7.1712093,0.0,0.4068962,434.92,0.437289,299.4,7.13435,2013
312.9,0.0,0.21076573,7.1712093,0.0,0.4266624,445.65,0.45989537,312.9,7.13435,2013
292.5,3.0,0.24736746,7.1712093,0.0,0.45767358,454.96,0.47569183,0.0,7.13435,2013
334.6,3.0,0.27174798,7.1712093,0.0,0.49389723,491.43,0.48514125,0.0,7.13435,2013
358.1,3.0,0.27728486,7.1712093,0.0,0.5275249,529.67,0.48926026,0.0,7.13435,2013
321.6,3.0,0.26235396,7.1712093,0.0,0.55293936,574.39,0.4894106,0.0,7.13435,2013
348.5,0.0,0.23032147,7.530508,0.0,0.56926256,557.41003,0.4870241,348.5,7.13435,2013
328.5,0.0,0.18785639,7.530508,0.0,0.5801338,543.59,0.4833176,328.5,7.13435,2013
344.1,0.0,0.14254819,7.530508,0.0,0.5910545,554.24,0.47906187,344.1,7.13435,2013
433.2,0.0,0.10102421,7.530508,19.831089,0.60622716,578.69,0.47444984,433.2,7.13435,2013
354.2,0.0,0.06786093,7.530508,0.0,0.62677467,626.49,0.46908647,354.2,7.13435,2013
441.1,0.0,0.045417268,7.530508,0.0,0.6509291,633.55,0.46209225,441.1,7.13435,2013
456.9,0.0,0.034217983,7.530508,0.0,0.67543983,602.7,0.45229316,456.9,7.13435,2013
312.6,0.0,0.0334441,7.530508,0.0,0.6969591,562.07,0.43845788,312.6,7.13435,2013
403.9,0.0,0.041214027,7.530508,0.0,0.71274745,561.11,0.4195463,403.9,7.13435,2013
379.7,0.0,0.054634638,7.530508,0.0,0.7206795,589.95,0.39492774,379.7,7.13435,2013
367.5,0.0,0.06990915,7.530508,0.0,0.71903074,591.77,0.36456293,367.5,7.13435,2013
451.1,0.0,0.08280906,7.530508,0.0,0.70615596,595.44,0.32905227,451.1,7.13435,2013
308.7,0.0,0.089754775,7.530508,0.0,0.68033016,641.45,0.2896312,308.7,7.13435,2013
337.5,0.0,0.08899582,7.530508,0.0,0.6399194,678.1,0.24799748,337.5,7.13435,2013
410.1,0.0,0.08119455,7.530508,0.0,0.5841876,725.44,0.2061995,410.1,7.13435,2013
373.7,0.0,0.069023594,7.530508,0.0,0.5144756,710.22003,0.1661577,373.7,7.13435,2013
255.2,0.0,0.029574959,6.725032,38.459038,0.38490608,518.0,0.0011264815,255.2,7.13435,2013
304.7,0.0,0.034651108,6.725032,16.972994,0.38877708,513.85,0.0020206044,304.7,7.13435,2013
227.4,0.0,0.03664449,6.725032,0.0,0.38431242,501.28,0.003503491,227.4,7.13435,2013
451.5,0.0,0.0351005,6.725032,19.965342,0.37570783,466.43002,0.0059614703,451.5,7.13435,2013
292.7,0.0,0.031037387,6.725032,18.633394,0.36691925,452.55002,0.009714905,292.7,7.13435,2013
296.8,0.0,0.026748223,6.725032,23.104855,0.36048362,449.19,0.015336694,296.8,7.13435,2013
266.6,0.0,0.025157101,6.725032,12.560194,0.35730845,443.01,0.023465505,266.6,7.13435,2013
263.7,0.0,0.028970711,6.725032,0.0,0.35728496,431.83,0.03481157,263.7,7.13435,2013
280.4,0.0,0.039868552,6.725032,0.0,0.3601872,402.33,0.050095595,280.4,7.13435,2013
285.2,0.0,0.0578279,7.1712093,0.0,0.36614075,422.86,0.06995889,285.2,7.13435,2013
286.8,0.0,0.08075157,7.1712093,19.906181,0.3754531,455.79,0.09493851,286.8,7.13435,2013
295.3,0.0,0.10465155,7.1712093,2.043954,0.38799903,465.69998,0.12509742,295.3,7.13435,2013
285.6,0.0,0.12472067,7.1712093,0.0,0.40272197,458.93,0.16023389,285.6,7.13435,2013
299.9,0.0,0.136967,7.1712093,0.0,0.41754717,429.46,0.19964078,299.9,7.13435,2013
285.1,0.0,0.13977203,7.1712093,0.0,0.42973492,441.23,0.24213143,285.1,7.13435,2013
284.5,0.0,0.13471687,7.1712093,0.0,0.43659,495.37,0.28610823,284.5,7.13435,2013
329.7,0.0,0.12624931,7.1712093,0.0,0.43647626,500.65,0.329778,329.7,7.13435,2013
307.4,0.0,0.12044526,7.1712093,0.0,0.42989838,488.41,0.37109107,307.4,7.13435,2013
309.4,0.0,0.12314909,7.1712093,2.5876458,0.42013183,457.62,0.4082767,309.4,7.13435,2013
319.8,0.0,0.13790442,7.1712093,0.0,0.41272923,446.46,0.439888,319.8,7.13435,2013
307.7,0.0,0.16428114,7.1712093,0.0,0.41339177,444.79,0.46502537,307.7,7.13435,2013
344.5,0.0,0.19736043,7.1712093,1.455218,0.42526796,448.27,0.48344886,344.5,7.13435,2013
310.4,0.0,0.22892992,7.1712093,0.0,0.44707638,460.8,0.49559397,310.4,7.13435,2013
294.5,0.0,0.25017622,7.1712093,0.0,0.4735868,507.83002,0.5024775,294.5,7.13435,2013
285.2,0.0,0.25476432,7.1712093,0.0,0.4983534,544.58,0.50550187,285.2,7.13435,2013
375.6,0.0,0.24089038,7.1712093,0.0,0.5172409,588.23,0.5061875,375.6,7.13435,2013
288.4,0.0,0.21142793,7.530508,0.0,0.5304987,558.38,0.5058825,288.4,7.13435,2013
388.5,0.0,0.17245528,7.530508,0.0,0.5422198,533.55,0.5055072,388.5,7.13435,2013
335.8,0.0,0.13099803,7.530508,0.0,0.5576773,536.95,0.505385,335.8,7.13435,2013
295.7,0.0,0.093227565,7.530508,4.7711706,0.58033115,549.77,0.50519025,295.7,7.13435,2013
340.5,0.0,0.06343955,7.530508,2.5834928,0.61027306,607.95,0.50401604,340.5,7.13435,2013
394.2,0.0,0.043900806,7.530508,10.5575075,0.64460975,625.77,0.50054026,394.2,7.13435,2013
439.4,0.0,0.03519857,7.530508,0.0,0.67908925,604.21,0.49325526,439.4,7.13435,2013
353.0,0.0,0.036597274,7.530508,0.0,0.70976543,574.61,0.4807223,353.0,7.13435,2013
342.5,0.0,0.046163328,7.530508,0.0,0.7340039,575.08,0.4618193,342.5,7.13435,2013
376.9,0.0,0.060780443,7.530508,0.0,0.7505375,596.4,0.4359448,376.9,7.13435,2013
372.4,0.0,0.07638415,7.530508,0.0,0.7588489,605.81,0.40319225,372.4,7.13435,2013
340.3,0.0,0.08870018,7.530508,0.0,0.7580608,596.77,0.36436218,340.3,7.13435,2013
402.0,0.0,0.0945095,7.530508,0.0,0.7460196,628.04,0.3209478,402.0,7.13435,2013
390.1,0.0,0.092778176,7.530508,0.0,0.7192967,673.73,0.27492774,390.1,7.13435,2013
388.9,0.0,0.08492589,7.530508,0.0,0.67459995,703.55,0.22864962,388.9,7.13435,2013
383.2,0.0,0.07401457,7.530508,0.0,0.6110531,671.69,0.18428363,383.2,7.13435,2013
458.5,0.0,0.06312882,7.530508,0.0,0.53195304,652.05,0.14373653,458.5,7.13435,2013
302.8,0.0,0.023416117,6.725032,5.4941483,0.45389184,567.45,0.00044845897,302.8,7.13435,2013
251.2,0.0,0.031252142,6.725032,34.24032,0.4774925,556.44,0.0008544766,251.2,7.13435,2013
276.2,0.0,0.039636914,6.725032,59.61048,0.48550174,529.85,0.0015719221,276.2,7.13435,2013
323.4,0.0,0.04609109,6.725032,55.172882,0.4791125,522.42,0.0027930515,323.4,7.13435,2013
303.6,0.0,0.048507154,6.725032,17.800632,0.46271133,514.68,0.0047951546,303.6,7.13435,2013
286.2,0.0,0.04617375,6.725032,83.46804,0.4420152,478.41998,0.008036499,286.2,7.13435,2013
325.7,0.0,0.040254485,6.725032,15.0107975,0.4220387,463.6,0.0129393,325.7,7.13435,2013
358.8,0.0,0.03347875,6.725032,43.461105,0.40583196,466.08,0.02017026,358.8,7.13435,2013
309.5,0.0,0.029300313,6.725032,28.917921,0.3945362,467.23,0.030456686,309.5,7.13435,2013
307.8,0.0,0.03087837,6.725032,111.122154,0.38829553,438.96,0.044568952,307.8,7.13435,2013
222.8,0.0,0.040221967,6.725032,33.57475,0.38721898,392.32,0.06323589,222.8,7.13435,2013
308.2,0.0,0.057569347,7.1712093,24.230936,0.39162388,405.97,0.08703109,308.2,7.13435,2013
275.9,0.0,0.08103813,7.1712093,51.38359,0.40157658,411.14,0.11633466,275.9,7.13435,2013
337.9,0.0,0.10674397,7.1712093,13.292099,0.41618112,419.82,0.15094014,337.9,7.13435,2013
262.3,0.0,0.12972471,7.1712093,16.23717,0.43325877,430.94,0.19029236,262.3,7.13435,2013
301.7,0.0,0.14548543,7.1712093,18.54275,0.44964713,470.53,0.23326737,301.7,7.13435,2013
299.8,0.0,0.15159993,7.1712093,11.004254,0.46190333,480.69998,0.27824688,299.8,7.13435,2013
324.3,0.0,0.14869334,7.1712093,0.0,0.46721786,517.04,0.32325807,324.3,7.13435,2013
258.3,0.0,0.1403257,7.1712093,0.0,0.464329,512.01,0.36626303,258.3,7.13435,2013
269.2,0.0,0.1319091,7.1712093,0.0,0.45428786,493.45,0.40514535,269.2,7.13435,2013
291.5,0.0,0.12901287,7.1712093,0.0,0.44064352,470.71,0.43830353,291.5,7.13435,2013
315.9,0.0,0.1354431,7.1712093,0.0,0.42865825,460.55002,0.46468636,315.9,7.13435,2013
296.9,0.0,0.15167713,7.1712093,0.0,0.4232955,460.07,0.48397726,296.9,7.13435,2013
299.5,0.0,0.17429402,7.1712093,0.0,0.42699814,460.82,0.49662617,299.5,7.13435,2013
354.4,0.0,0.19686428,7.1712093,0.0,0.4384266,474.56,0.5037598,354.4,7.13435,2013
302.5,0.0,0.21214879,7.1712093,0.0,0.45326486,517.76,0.5069781,302.5,7.13435,2013
274.7,0.0,0.21470976,7.1712093,0.0,0.46678632,552.95,0.50806814,274.7,7.13435,2013
354.2,0.0,0.2027439,7.1712093,0.0,0.47679016,574.76,0.50868464,354.2,7.13435,2013
346.3,0.0,0.17831582,7.530508,0.0,0.48501924,544.31,0.5100541,346.3,7.13435,2013
332.5,0.0,0.14622857,7.530508,0.0,0.49617565,522.5,0.5127588,332.5,7.13435,2013
329.8,0.0,0.11214763,7.530508,0.0,0.5152429,519.7,0.51663977,329.8,7.13435,2013
344.4,0.0,0.08113194,7.530508,0.0,0.54474187,525.7,0.5208301,344.4,7.13435,2013
361.2,0.0,0.05682322,7.530508,0.0,0.58351845,563.59,0.52390295,361.2,7.13435,2013
389.3,0.0,0.041316077,7.530508,18.283163,0.6274225,582.29,0.52410054,389.3,7.13435,2013
316.4,0.0,0.03538359,7.530508,11.12671,0.67119265,592.47003,0.51959944,316.4,7.13435,2013
349.7,0.0,0.038591933,7.530508,32.1411,0.71036214,603.7,0.5087778,349.7,7.13435,2013
360.1,0.0,0.04919767,7.530508,6.167481,0.7424618,616.61,0.49045593,360.1,7.13435,2013
408.2,0.0,0.06411034,7.530508,0.0,0.7670422,627.77,0.46407878,408.2,7.13435,2013
399.9,0.0,0.07925322,7.530508,0.0,0.78468394,627.47,0.42987904,399.9,7.13435,2013
443.3,0.0,0.090553366,7.530508,0.0,0.7952532,588.35004,0.38884315,443.3,7.13435,2013
340.4,0.0,0.09534646,7.530508,0.9843316,0.7963847,608.05,0.3426898,340.4,7.13435,2013
371.1,0.0,0.09339865,7.530508,0.0,0.7833304,658.08,0.29362893,371.1,7.13435,2013
441.1,0.0,0.08682368,7.530508,0.0,0.7507838,667.62,0.24424413,441.1,7.13435,2013
386.1,0.0,0.07886209,7.530508,0.0,0.6959694,647.92,0.19689037,386.1,7.13435,2013
399.8,0.0,0.072077304,7.530508,0.0,0.6211168,645.31,0.15362358,399.8,7.13435,2013
396.8,0.0,0.06715177,7.530508,0.0,0.53355306,695.68,0.115905,396.8,7.13435,2013
409.8,0.0,0.062916175,7.8247724,0.0,0.4432113,698.29,0.08446678,409.8,7.13435,2013
