ET_KS,GRACE_KS,URBAN_KS,GW_KS,P_KS,SW_KS,ET_FLT_KS
339.29998779296875,-0.30841517448425293,0.0,36.94230651855469,675.989990234375,0.20169024169445038,264.29998779296875
390.70001220703125,-0.30841517448425293,0.0,32.187896728515625,686.739990234375,0.18784186244010925,296.29998779296875
384.70001220703125,-0.30841517448425293,0.0,32.575313568115234,677.0399780273438,0.1750059723854065,302.8999938964844
384.29998779296875,-0.30841517448425293,0.0,7.875304222106934,656.6400146484375,0.16287843883037567,321.20001220703125
407.20001220703125,-0.30841517448425293,0.0,30.820878982543945,649.1199951171875,0.1509760618209839,377.5
322.1000061035156,-0.30841517448425293,0.0,45.903743743896484,622.9400024414062,0.138805091381073,319.6000061035156
317.3999938964844,-0.8224008083343506,0.0,26.648944854736328,570.5399780273438,0.09259863942861557,243.6999969482422
231.8000030517578,-0.8224008083343506,3.0,29.35361099243164,558.7200317382812,0.11865223199129105,0.0
259.1000061035156,-0.8224008083343506,0.0,28.01797866821289,566.3999633789062,0.14796818792819977,318.1000061035156
269.79998779296875,-0.8224008083343506,0.0,36.693084716796875,573.9500122070312,0.17948511242866516,263.29998779296875
289.70001220703125,-0.8224008083343506,0.0,38.3339729309082,565.760009765625,0.2117469757795334,296.29998779296875
271.20001220703125,-0.8224008083343506,0.0,30.816144943237305,563.3699951171875,0.24293532967567444,244.0
254.0,-0.8224008083343506,0.0,13.043204307556152,517.2000122070312,0.27108168601989746,297.20001220703125
314.79998779296875,-0.8224008083343506,0.0,10.851903915405273,525.27001953125,0.2943333387374878,347.6000061035156
283.3999938964844,-0.8224008083343506,3.0,30.847251892089844,542.7100219726562,0.31123867630958557,0.0
286.20001220703125,-0.8224008083343506,0.0,35.23518371582031,550.5499877929688,0.3209865689277649,255.1999969482422
276.29998779296875,-0.8224008083343506,0.0,22.506214141845703,545.9199829101562,0.3235369920730591,176.89999389648438
324.3999938964844,-0.8224008083343506,0.0,21.840099334716797,531.1099853515625,0.31960469484329224,269.5
350.20001220703125,-0.30841517448425293,0.0,22.79472541809082,528.760009765625,0.31049442291259766,346.5
378.70001220703125,-0.30841517448425293,0.0,36.73365783691406,539.0399780273438,0.2978290915489197,325.20001220703125
396.20001220703125,-0.30841517448425293,0.0,39.99384689331055,604.25,0.28323742747306824,330.20001220703125
343.6000061035156,-0.30841517448425293,0.0,36.97343444824219,636.010009765625,0.2680755853652954,256.29998779296875
369.8999938964844,-0.30841517448425293,0.0,37.39873504638672,664.5700073242188,0.2532406151294708,369.1000061035156
327.8999938964844,-0.30841517448425293,0.0,38.60115051269531,665.3099975585938,0.23910409212112427,250.89999389648438
315.29998779296875,-0.30841517448425293,0.0,39.9106330871582,645.2999877929688,0.22556236386299133,304.5
310.20001220703125,-0.30841517448425293,0.0,38.820091247558594,621.8099975585938,0.21217548847198486,331.0
340.1000061035156,-0.30841517448425293,0.0,39.03829574584961,616.989990234375,0.19835305213928223,312.29998779296875
364.3999938964844,-0.30841517448425293,0.0,46.686180114746094,590.3499755859375,0.18354432284832,289.8999938964844
409.8999938964844,-0.30841517448425293,0.0,48.17613220214844,597.8399658203125,0.16739855706691742,320.3999938964844
404.0,-0.30841517448425293,0.0,43.30569076538086,680.7100219726562,0.14986057579517365,317.3999938964844
368.79998779296875,-0.30841517448425293,0.0,36.06978988647461,743.4700317382812,0.1312006413936615,348.5
278.70001220703125,-0.8224008083343506,0.0,20.022661209106445,558.6099853515625,0.04926418885588646,282.20001220703125
266.5,-0.8224008083343506,0.0,31.223392486572266,552.1300048828125,0.06734213978052139,237.60000610351562
312.1000061035156,-0.8224008083343506,0.0,37.30752944946289,575.6500244140625,0.08961869776248932,242.39999389648438
281.5,-0.8224008083343506,0.0,39.91987991333008,585.7999877929688,0.1161355972290039,265.6000061035156
328.79998779296875,-0.8224008083343506,0.0,36.20631408691406,575.0,0.14656879007816315,276.8999938964844
290.6000061035156,-0.8224008083343506,0.0,33.76847457885742,561.5299682617188,0.18019859492778778,283.29998779296875
293.0,-0.8224008083343506,0.0,39.0406379699707,563.1000366210938,0.21574881672859192,303.1000061035156
303.1000061035156,-0.8224008083343506,0.0,39.401283264160156,597.75,0.251595139503479,259.0
293.0,-0.8224008083343506,0.0,34.36015701293945,579.27001953125,0.28580230474472046,235.1999969482422
358.20001220703125,-0.8224008083343506,0.0,25.729665756225586,497.4100036621094,0.31635844707489014,359.8999938964844
264.79998779296875,-0.8224008083343506,0.0,11.465474128723145,512.25,0.3414459824562073,230.39999389648438
280.5,-0.8224008083343506,0.0,21.37195587158203,531.4700317382812,0.35971739888191223,236.6999969482422
317.0,-0.8224008083343506,0.0,33.308929443359375,521.2799682617188,0.37051233649253845,257.8999938964844
288.29998779296875,-0.8224008083343506,0.0,28.62435531616211,527.5299682617188,0.3739566206932068,259.79998779296875
287.8999938964844,-0.8224008083343506,0.0,22.341751098632812,511.42999267578125,0.37091171741485596,268.8999938964844
298.6000061035156,-0.30841517448425293,0.0,23.959041595458984,517.6699829101562,0.362779438495636,185.89999389648438
293.29998779296875,-0.30841517448425293,0.0,33.59123611450195,542.219970703125,0.3512096405029297,271.20001220703125
312.79998779296875,-0.30841517448425293,0.0,36.98644256591797,602.6400146484375,0.33778107166290283,290.79998779296875
328.5,-0.30841517448425293,0.0,36.492801666259766,629.8099975585938,0.32373014092445374,274.8999938964844
368.79998779296875,-0.30841517448425293,0.0,21.431819915771484,636.8300170898438,0.30978283286094666,288.79998779296875
371.1000061035156,-0.30841517448425293,0.0,39.94899368286133,633.8499755859375,0.2961136996746063,284.70001220703125
344.70001220703125,-0.30841517448425293,0.0,42.00973892211914,617.0900268554688,0.2824237644672394,273.0
344.20001220703125,-0.30841517448425293,0.0,32.93097686767578,596.0499877929688,0.268105685710907,257.1000061035156
395.20001220703125,-0.30841517448425293,0.0,43.076744079589844,593.75,0.2524527907371521,332.79998779296875
443.70001220703125,-0.30841517448425293,0.0,46.839630126953125,618.1699829101562,0.23486724495887756,314.8999938964844
426.20001220703125,-0.30841517448425293,0.0,48.35340118408203,630.7999877929688,0.21503402292728424,345.70001220703125
399.5,-0.30841517448425293,0.0,48.63426971435547,704.3200073242188,0.19301660358905792,320.20001220703125
472.70001220703125,-0.30841517448425293,0.0,49.0059700012207,758.0299682617188,0.16928166151046753,366.1000061035156
266.20001220703125,-1.2179694175720215,0.0,30.966140747070312,483.1099853515625,0.01481663342565298,298.8999938964844
270.79998779296875,-1.2179694175720215,0.0,31.639869689941406,512.510009765625,0.022279318422079086,231.60000610351562
277.3999938964844,-0.8224008083343506,0.0,15.854616165161133,526.6400146484375,0.032546862959861755,268.0
292.0,-0.8224008083343506,0.0,3.6679937839508057,553.9500122070312,0.04627003148198128,281.8999938964844
307.29998779296875,-0.8224008083343506,0.0,12.105557441711426,580.6699829101562,0.06392709910869598,268.5
298.3999938964844,-0.8224008083343506,0.0,26.351499557495117,563.010009765625,0.08594508469104767,254.39999389648438
298.29998779296875,-0.8224008083343506,0.0,42.05612564086914,580.8599853515625,0.11249034106731415,263.70001220703125
289.6000061035156,-0.8224008083343506,0.0,43.362144470214844,589.25,0.14340084791183472,251.60000610351562
288.20001220703125,-0.8224008083343506,0.0,39.915306091308594,554.6699829101562,0.17811070382595062,271.79998779296875
322.1000061035156,-0.8224008083343506,0.0,35.26789474487305,526.2899780273438,0.2156640887260437,290.1000061035156
267.0,-0.8224008083343506,0.0,34.13714599609375,539.22998046875,0.25456100702285767,243.39999389648438
309.1000061035156,-0.8224008083343506,0.0,38.80986785888672,603.4000244140625,0.2930442690849304,268.5
279.3999938964844,-0.8224008083343506,0.0,16.91417694091797,584.8399658203125,0.3291413486003876,276.79998779296875
238.60000610351562,-0.8224008083343506,0.0,28.53785514831543,525.0399780273438,0.3609139323234558,298.8999938964844
213.1999969482422,-0.8224008083343506,0.0,29.13147735595703,536.22998046875,0.38671737909317017,304.79998779296875
300.70001220703125,-0.8224008083343506,0.0,41.737693786621094,538.7200317382812,0.4054449200630188,278.1000061035156
310.0,-0.8224008083343506,0.0,32.88335418701172,529.27001953125,0.4166991412639618,274.79998779296875
316.79998779296875,-0.8224008083343506,0.0,6.471744537353516,533.3200073242188,0.42084065079689026,283.79998779296875
283.20001220703125,-0.8224008083343506,0.0,36.9235725402832,529.8699951171875,0.41889193654060364,231.8000030517578
403.79998779296875,-0.30841517448425293,0.0,26.21192169189453,542.9000244140625,0.4123126268386841,330.5
349.70001220703125,-0.30841517448425293,0.0,30.416751861572266,563.5,0.40269625186920166,244.6999969482422
334.5,-0.30841517448425293,0.0,30.998403549194336,592.7899780273438,0.3914617598056793,301.20001220703125
370.1000061035156,-0.30841517448425293,0.0,32.1907844543457,604.8599853515625,0.3796089291572571,274.79998779296875
314.20001220703125,-0.30841517448425293,0.0,34.02949142456055,612.9700317382812,0.3675858974456787,251.89999389648438
345.0,-0.30841517448425293,0.0,39.54170608520508,623.9199829101562,0.3552861511707306,227.3000030517578
403.70001220703125,-0.30841517448425293,0.0,42.54988098144531,616.47998046875,0.3421597182750702,313.0
402.0,-0.30841517448425293,0.0,43.37807846069336,609.6300048828125,0.32740482687950134,295.6000061035156
403.29998779296875,-0.30841517448425293,0.0,44.410526275634766,610.0499877929688,0.31019601225852966,286.3999938964844
376.5,-0.30841517448425293,0.0,44.06508255004883,640.7899780273438,0.2899041771888733,343.29998779296875
535.5999755859375,-0.30841517448425293,0.0,46.68745422363281,654.5499877929688,0.2662792503833771,382.29998779296875
411.3999938964844,-0.30841517448425293,0.0,48.98134231567383,713.7000122070312,0.23953919112682343,362.79998779296875
455.79998779296875,-0.30841517448425293,0.0,50.23793411254883,746.0700073242188,0.21038630604743958,334.6000061035156
529.5999755859375,-0.30841517448425293,0.0,51.22623062133789,752.9000244140625,0.1799008697271347,388.3999938964844
266.8999938964844,-1.2179694175720215,0.0,74.47394561767578,484.0799865722656,0.008364154025912285,223.0
315.0,-1.2179694175720215,0.0,50.72309494018555,488.760009765625,0.013154066167771816,248.10000610351562
305.29998779296875,-1.2179694175720215,0.0,45.381561279296875,498.30999755859375,0.020074378699064255,214.0
259.5,-1.2179694175720215,0.0,45.62968826293945,520.5599975585938,0.029739929363131523,291.20001220703125
248.6999969482422,-0.8224008083343506,0.0,32.0244255065918,541.9000244140625,0.04278901219367981,270.6000061035156
306.8999938964844,-0.8224008083343506,0.0,36.75939178466797,568.8200073242188,0.05988335609436035,274.20001220703125
242.10000610351562,-0.8224008083343506,0.0,51.2110710144043,598.5900268554688,0.08142375946044922,243.39999389648438
260.0,-0.8224008083343506,3.0,42.261653900146484,594.3499755859375,0.1077004000544548,0.0
268.5,-0.8224008083343506,0.0,50.696807861328125,560.02001953125,0.13866175711154938,266.70001220703125
312.20001220703125,-0.8224008083343506,0.0,31.114158630371094,562.1699829101562,0.17386817932128906,278.3999938964844
349.79998779296875,-0.8224008083343506,0.0,35.37123489379883,541.510009765625,0.21245132386684418,314.29998779296875
384.20001220703125,-0.8224008083343506,0.0,34.8924446105957,517.2999877929688,0.2531856298446655,258.8999938964844
329.0,-0.8224008083343506,0.0,35.092350006103516,539.3499755859375,0.2943536341190338,269.8999938964844
296.79998779296875,-0.8224008083343506,0.0,40.05246353149414,596.8200073242188,0.33411872386932373,261.5
304.0,-0.8224008083343506,0.0,36.49341583251953,595.9100341796875,0.3705708086490631,317.6000061035156
318.8999938964844,-0.8224008083343506,0.0,32.12939453125,574.6799926757812,0.401980996131897,293.8999938964844
322.79998779296875,-0.8224008083343506,0.0,35.99734115600586,562.3500366210938,0.4270305931568146,272.70001220703125
319.5,-0.8224008083343506,0.0,38.25748825073242,546.8499755859375,0.44500014185905457,261.79998779296875
355.3999938964844,-0.8224008083343506,0.0,27.56104850769043,538.030029296875,0.46030452847480774,255.60000610351562
304.3999938964844,-0.8224008083343506,0.0,36.552677154541016,556.9600219726562,0.45949339866638184,285.70001220703125
389.1000061035156,-0.30841517448425293,0.0,38.62034225463867,574.3300170898438,0.4549075961112976,298.8999938964844
351.29998779296875,-0.30841517448425293,3.0,30.212322235107422,591.27001953125,0.4479946494102478,0.0
389.5,-0.30841517448425293,0.0,25.183439254760742,582.0900268554688,0.43990015983581543,325.5
350.1000061035156,-0.30841517448425293,0.0,27.15631675720215,587.6099853515625,0.4312703609466553,279.6000061035156
394.6000061035156,-0.30841517448425293,0.0,31.772098541259766,612.3300170898438,0.4221733808517456,290.5
322.1000061035156,-0.30841517448425293,0.0,37.84342956542969,617.6799926757812,0.41214510798454285,307.3999938964844
351.70001220703125,-0.30841517448425293,0.0,41.82633590698242,614.0599975585938,0.4003385305404663,300.70001220703125
312.3999938964844,-0.30841517448425293,0.0,43.688568115234375,640.9299926757812,0.3857397437095642,239.60000610351562
463.3999938964844,-0.30841517448425293,0.0,39.92580032348633,650.7999877929688,0.3674098253250122,334.0
490.20001220703125,-0.30841517448425293,0.0,24.468870162963867,654.8099975585938,0.3447084128856659,382.79998779296875
390.3999938964844,-0.30841517448425293,0.0,42.20175552368164,690.469970703125,0.31747904419898987,314.1000061035156
393.3999938964844,-0.30841517448425293,0.0,47.7890625,737.989990234375,0.2861226797103882,404.3999938964844
341.29998779296875,-0.30841517448425293,0.0,49.41619110107422,725.25,0.25160375237464905,328.79998779296875
490.1000061035156,-0.30841517448425293,3.0,50.14663314819336,702.510009765625,0.21531198918819427,0.0
245.6999969482422,-1.2179694175720215,0.0,85.64690399169922,491.33001708984375,0.004332498647272587,217.3000030517578
298.20001220703125,-1.2179694175720215,0.0,74.2490005493164,491.5899963378906,0.007150001358240843,253.10000610351562
297.79998779296875,-1.2179694175720215,0.0,84.94001007080078,505.5400085449219,0.0114367064088583,254.89999389648438
274.8999938964844,-1.2179694175720215,0.0,62.234458923339844,522.489990234375,0.01773788407444954,244.3000030517578
290.79998779296875,-1.2179694175720215,0.0,12.221001625061035,516.5999755859375,0.026686038821935654,236.0
260.1000061035156,-1.2179694175720215,0.0,46.152015686035156,540.6099853515625,0.038960374891757965,254.6999969482422
377.29998779296875,-0.8224008083343506,0.0,49.74197006225586,557.97998046875,0.05522013083100319,356.3999938964844
341.79998779296875,-0.8224008083343506,0.0,42.244911193847656,589.22998046875,0.07609302550554276,282.6000061035156
318.20001220703125,-0.8224008083343506,0.0,46.173736572265625,596.4700317382812,0.10184355825185776,312.29998779296875
320.8999938964844,-0.8224008083343506,0.0,46.806880950927734,603.780029296875,0.13255301117897034,285.0
297.0,-0.8224008083343506,0.0,51.70109558105469,567.010009765625,0.16787660121917725,272.20001220703125
297.1000061035156,-0.8224008083343506,0.0,45.047664642333984,561.0399780273438,0.20702822506427765,254.8000030517578
296.20001220703125,-0.8224008083343506,0.0,27.154428482055664,546.3399658203125,0.24878843128681183,284.0
300.70001220703125,-0.8224008083343506,0.0,31.985454559326172,535.4400024414062,0.29164478182792664,239.6999969482422
281.29998779296875,-0.8224008083343506,0.0,40.087974548339844,559.9099731445312,0.333688884973526,229.89999389648438
335.0,-0.8224008083343506,0.0,33.802024841308594,609.3800048828125,0.37307512760162354,309.29998779296875
272.79998779296875,-0.8224008083343506,0.0,36.2293701171875,627.7899780273438,0.40806809067726135,256.1000061035156
299.3999938964844,-0.8224008083343506,0.0,39.5014762878418,608.4099731445312,0.4372889995574951,260.70001220703125
312.8999938964844,-0.8224008083343506,0.0,39.778072357177734,584.3400268554688,0.45989537239074707,285.0
292.5,-0.8224008083343506,3.0,36.54875946044922,565.9199829101562,0.4756918251514435,0.0
334.6000061035156,-0.8224008083343506,3.0,32.875022888183594,553.77001953125,0.48514124751091003,0.0
358.1000061035156,-0.8224008083343506,3.0,38.62468338012695,564.4099731445312,0.4892602562904358,0.0
321.6000061035156,-0.8224008083343506,3.0,39.11195755004883,591.4400024414062,0.4894106090068817,0.0
348.5,-0.30841517448425293,0.0,38.7965202331543,602.6199951171875,0.48702409863471985,222.8000030517578
328.5,-0.30841517448425293,0.0,36.83101272583008,614.72998046875,0.48331761360168457,233.10000610351562
344.1000061035156,-0.30841517448425293,0.0,32.84006118774414,611.2100219726562,0.47906187176704407,241.89999389648438
433.20001220703125,-0.30841517448425293,0.0,19.85620880126953,614.4600219726562,0.47444984316825867,334.79998779296875
354.20001220703125,-0.30841517448425293,0.0,22.730262756347656,606.4600219726562,0.4690864682197571,276.29998779296875
441.1000061035156,-0.30841517448425293,0.0,33.81304168701172,618.2899780273438,0.46209225058555603,297.20001220703125
456.8999938964844,-0.30841517448425293,0.0,39.375553131103516,629.1799926757812,0.45229315757751465,319.8999938964844
312.6000061035156,-0.30841517448425293,0.0,44.13590621948242,667.4599609375,0.4384578764438629,248.10000610351562
403.8999938964844,-0.30841517448425293,0.0,37.050533294677734,686.3900146484375,0.41954630613327026,313.70001220703125
379.70001220703125,-0.30841517448425293,0.0,10.034669876098633,698.0399780273438,0.3949277400970459,319.29998779296875
367.5,-0.30841517448425293,0.0,40.7127571105957,711.4600219726562,0.3645629286766052,319.20001220703125
451.1000061035156,-0.30841517448425293,0.0,46.44411849975586,737.1600341796875,0.32905226945877075,362.29998779296875
308.70001220703125,-0.30841517448425293,0.0,47.41922378540039,681.5700073242188,0.289631187915802,311.3999938964844
337.5,-0.30841517448425293,0.0,47.879913330078125,649.1300048828125,0.2479974776506424,295.1000061035156
410.1000061035156,-0.30841517448425293,0.0,48.231998443603516,630.9400024414062,0.2061994969844818,432.70001220703125
373.70001220703125,-0.30841517448425293,0.0,48.50001907348633,638.2900390625,0.16615769267082214,397.5
255.1999969482422,-1.2179694175720215,0.0,149.21124267578125,525.7999877929688,0.0011264814529567957,236.1999969482422
304.70001220703125,-1.2179694175720215,0.0,128.8997802734375,519.9199829101562,0.002020604442805052,228.39999389648438
227.39999389648438,-1.2179694175720215,0.0,111.92115020751953,493.6399841308594,0.003503490937873721,224.10000610351562
451.5,-1.2179694175720215,0.0,97.05437469482422,470.7200012207031,0.005961470305919647,340.29998779296875
292.70001220703125,-1.2179694175720215,0.0,81.3329849243164,477.4200134277344,0.009714905172586441,219.5
296.79998779296875,-1.2179694175720215,0.0,96.92391967773438,490.8800048828125,0.015336694195866585,246.6999969482422
266.6000061035156,-1.2179694175720215,0.0,87.13955688476562,507.08001708984375,0.023465504869818687,239.10000610351562
263.70001220703125,-1.2179694175720215,0.0,87.85157012939453,499.6499938964844,0.03481157124042511,250.5
280.3999938964844,-1.2179694175720215,0.0,73.72114562988281,526.219970703125,0.05009559541940689,283.20001220703125
285.20001220703125,-0.8224008083343506,0.0,48.50820541381836,560.6199951171875,0.0699588879942894,260.8999938964844
286.79998779296875,-0.8224008083343506,0.0,66.39566040039062,580.6900024414062,0.09493850916624069,253.89999389648438
295.29998779296875,-0.8224008083343506,0.0,51.66309356689453,585.72998046875,0.12509742379188538,244.89999389648438
285.6000061035156,-0.8224008083343506,0.0,67.19894409179688,603.2999877929688,0.16023388504981995,305.1000061035156
299.8999938964844,-0.8224008083343506,0.0,55.27627182006836,606.9700317382812,0.19964078068733215,285.29998779296875
285.1000061035156,-0.8224008083343506,0.0,43.05632019042969,585.0499877929688,0.24213142693042755,268.1000061035156
284.5,-0.8224008083343506,0.0,34.13673782348633,568.969970703125,0.28610822558403015,259.1000061035156
329.70001220703125,-0.8224008083343506,0.0,19.965831756591797,569.0999755859375,0.3297779858112335,323.20001220703125
307.3999938964844,-0.8224008083343506,0.0,37.65681457519531,584.5700073242188,0.3710910677909851,281.8999938964844
309.3999938964844,-0.8224008083343506,0.0,14.80408763885498,629.4600219726562,0.4082767069339752,304.20001220703125
319.79998779296875,-0.8224008083343506,0.0,40.12091827392578,642.760009765625,0.43988800048828125,354.8999938964844
307.70001220703125,-0.8224008083343506,0.0,41.074745178222656,609.4099731445312,0.4650253653526306,282.8999938964844
344.5,-0.8224008083343506,0.0,40.21263122558594,589.8499755859375,0.48344886302948,288.70001220703125
310.3999938964844,-0.8224008083343506,0.0,40.115379333496094,577.780029296875,0.49559396505355835,268.29998779296875
294.5,-0.8224008083343506,0.0,39.757171630859375,571.6599731445312,0.5024775266647339,240.8000030517578
285.20001220703125,-0.8224008083343506,0.0,40.06575393676758,590.9600219726562,0.5055018663406372,256.29998779296875
375.6000061035156,-0.8224008083343506,0.0,39.672298431396484,624.6599731445312,0.5061874985694885,302.20001220703125
288.3999938964844,-0.30841517448425293,0.0,38.68788146972656,628.8699951171875,0.5058825016021729,273.6000061035156
388.5,-0.30841517448425293,0.0,37.07173156738281,636.2100219726562,0.5055071711540222,266.6000061035156
335.79998779296875,-0.30841517448425293,0.0,34.99650573730469,663.1900024414062,0.5053849816322327,268.3999938964844
295.70001220703125,-0.30841517448425293,0.0,32.97958755493164,660.6699829101562,0.5051902532577515,250.6999969482422
340.5,-0.30841517448425293,0.0,32.93061828613281,654.3299560546875,0.5040160417556763,282.29998779296875
394.20001220703125,-0.30841517448425293,0.0,43.51527786254883,663.5700073242188,0.5005402565002441,336.0
439.3999938964844,-0.30841517448425293,0.0,2.583077907562256,671.530029296875,0.49325525760650635,290.0
353.0,-0.30841517448425293,0.0,51.45424270629883,701.27001953125,0.4807223081588745,295.20001220703125
342.5,-0.30841517448425293,0.0,47.23100662231445,718.2999877929688,0.46181929111480713,325.1000061035156
376.8999938964844,-0.30841517448425293,0.0,38.74019241333008,706.6500244140625,0.4359447956085205,301.70001220703125
372.3999938964844,-0.30841517448425293,0.0,39.86652755737305,683.8300170898438,0.4031922519207001,307.0
340.29998779296875,-0.30841517448425293,0.0,44.5506706237793,674.6900024414062,0.3643621802330017,277.5
402.0,-0.30841517448425293,0.0,39.27354049682617,653.52001953125,0.3209477961063385,274.3999938964844
390.1000061035156,-0.30841517448425293,0.0,43.21064758300781,645.8399658203125,0.2749277353286743,321.29998779296875
388.8999938964844,-0.30841517448425293,0.0,44.14421844482422,648.7999877929688,0.22864961624145508,314.1000061035156
383.20001220703125,-0.30841517448425293,0.0,44.35466384887695,640.6599731445312,0.18428362905979156,426.0
458.5,-0.30841517448425293,0.0,45.0811653137207,644.6300048828125,0.14373652637004852,397.5
302.79998779296875,-1.2179694175720215,0.0,142.4500274658203,523.239990234375,0.00044845897355116904,215.8000030517578
251.1999969482422,-1.2179694175720215,0.0,225.10777282714844,521.22998046875,0.0008544765878468752,212.8000030517578
276.20001220703125,-1.2179694175720215,0.0,126.1258316040039,520.4599609375,0.0015719220973551273,204.10000610351562
323.3999938964844,-1.2179694175720215,0.0,129.79507446289062,510.5199890136719,0.0027930515352636576,223.1999969482422
303.6000061035156,-1.2179694175720215,0.0,129.47430419921875,493.42999267578125,0.004795154556632042,252.8000030517578
286.20001220703125,-1.2179694175720215,0.0,208.03187561035156,464.05999755859375,0.008036498911678791,243.10000610351562
325.70001220703125,-1.2179694175720215,0.0,51.025028228759766,474.239990234375,0.012939300388097763,211.89999389648438
358.79998779296875,-1.2179694175720215,0.0,104.36808776855469,481.94000244140625,0.020170260220766068,302.1000061035156
309.5,-1.2179694175720215,0.0,144.91632080078125,484.3899841308594,0.03045668639242649,295.20001220703125
307.79998779296875,-1.2179694175720215,0.0,75.5937271118164,490.0099792480469,0.044568952172994614,290.1000061035156
222.8000030517578,-1.2179694175720215,0.0,120.82372283935547,528.260009765625,0.06323588639497757,229.5
308.20001220703125,-0.8224008083343506,0.0,94.90935516357422,559.989990234375,0.08703108876943588,245.10000610351562
275.8999938964844,-0.8224008083343506,0.0,42.47403335571289,583.1400146484375,0.11633466184139252,272.3999938964844
